,rental_date,return_date,amount,release_year,rental_rate,length,replacement_cost,special_features,NC-17,PG,PG-13,R,amount_2,length_2,rental_rate_2,rental_length_days
6596,2005-08-21 19:16:29+00:00,2005-08-26 20:18:29+00:00,0.99,2005.0,0.99,130.0,15.99,{Trailers},0,1,0,0,0.9801,16900.0,0.9801,5
6597,2005-05-28 21:05:46+00:00,2005-06-06 20:29:46+00:00,4.99,2005.0,0.99,130.0,15.99,{Trailers},0,1,0,0,24.9001,16900.0,0.9801,8
6598,2005-06-20 15:08:56+00:00,2005-06-28 20:26:56+00:00,3.99,2005.0,0.99,130.0,15.99,{Trailers},0,1,0,0,15.9201,16900.0,0.9801,8
6599,2005-07-06 11:45:13+00:00,2005-07-10 15:51:13+00:00,0.99,2005.0,0.99,130.0,15.99,{Trailers},0,1,0,0,0.9801,16900.0,0.9801,4
6600,2005-08-01 00:47:29+00:00,2005-08-05 01:28:29+00:00,0.99,2005.0,0.99,130.0,15.99,{Trailers},0,1,0,0,0.9801,16900.0,0.9801,4
6601,2005-08-21 15:29:43+00:00,2005-08-24 16:05:43+00:00,0.99,2005.0,0.99,130.0,15.99,{Trailers},0,1,0,0,0.9801,16900.0,0.9801,3
6602,2005-06-16 22:54:48+00:00,2005-06-22 20:08:48+00:00,1.99,2005.0,0.99,130.0,15.99,{Trailers},0,1,0,0,3.9601,16900.0,0.9801,5
6603,2005-07-08 15:51:41+00:00,2005-07-17 16:58:41+00:00,4.99,2005.0,0.99,130.0,15.99,{Trailers},0,1,0,0,24.9001,16900.0,0.9801,9
6604,2005-07-27 13:02:31+00:00,2005-08-03 12:56:31+00:00,2.99,2005.0,0.99,130.0,15.99,{Trailers},0,1,0,0,8.940100000000001,16900.0,0.9801,6
6605,2005-08-20 02:26:26+00:00,2005-08-22 20:34:26+00:00,0.99,2005.0,0.99,130.0,15.99,{Trailers},0,1,0,0,0.9801,16900.0,0.9801,2
6606,2005-07-08 13:48:01+00:00,2005-07-17 09:18:01+00:00,4.99,2005.0,0.99,130.0,15.99,{Trailers},0,1,0,0,24.9001,16900.0,0.9801,8
6607,2005-08-01 02:15:13+00:00,2005-08-07 03:26:13+00:00,1.99,2005.0,0.99,130.0,15.99,{Trailers},0,1,0,0,3.9601,16900.0,0.9801,6
6608,2005-08-22 06:04:38+00:00,2005-08-30 10:46:38+00:00,3.99,2005.0,0.99,130.0,15.99,{Trailers},0,1,0,0,15.9201,16900.0,0.9801,8
6609,2005-05-27 19:19:38+00:00,2005-06-03 19:07:38+00:00,6.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,48.8601,4900.0,8.940100000000001,6
6610,2005-06-21 19:47:48+00:00,2005-06-26 17:46:48+00:00,4.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,24.9001,4900.0,8.940100000000001,4
6611,2005-07-06 08:39:52+00:00,2005-07-12 03:20:52+00:00,4.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,24.9001,4900.0,8.940100000000001,5
6612,2005-07-31 14:30:25+00:00,2005-08-03 18:58:25+00:00,2.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,8.940100000000001,4900.0,8.940100000000001,3
6613,2005-08-22 23:44:16+00:00,2005-08-27 02:57:16+00:00,3.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,15.9201,4900.0,8.940100000000001,4
6614,2005-05-30 01:00:32+00:00,2005-06-02 19:15:32+00:00,3.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,15.9201,4900.0,8.940100000000001,3
6615,2005-06-18 03:08:12+00:00,2005-06-22 23:44:12+00:00,4.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,24.9001,4900.0,8.940100000000001,4
6616,2005-07-12 22:22:10+00:00,2005-07-14 17:25:10+00:00,2.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,8.940100000000001,4900.0,8.940100000000001,1
6617,2005-07-30 13:55:57+00:00,2005-08-01 18:21:57+00:00,2.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,8.940100000000001,4900.0,8.940100000000001,2
6618,2005-08-22 14:14:39+00:00,2005-08-25 11:25:39+00:00,2.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,8.940100000000001,4900.0,8.940100000000001,2
6619,2005-06-01 00:37:52+00:00,2005-06-06 23:23:52+00:00,5.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,35.880100000000006,4900.0,8.940100000000001,5
6620,2005-06-18 12:31:18+00:00,2005-06-24 10:18:18+00:00,5.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,35.880100000000006,4900.0,8.940100000000001,5
6621,2005-07-09 16:26:01+00:00,2005-07-14 17:31:01+00:00,4.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,24.9001,4900.0,8.940100000000001,5
6622,2005-07-28 11:39:39+00:00,2005-08-02 09:34:39+00:00,4.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,24.9001,4900.0,8.940100000000001,4
6623,2005-08-18 12:02:46+00:00,2005-08-19 06:50:46+00:00,2.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,8.940100000000001,4900.0,8.940100000000001,0
6624,2005-06-20 16:45:33+00:00,2005-06-29 17:09:33+00:00,8.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,80.82010000000001,4900.0,8.940100000000001,9
6625,2005-07-07 14:57:06+00:00,2005-07-13 20:30:06+00:00,5.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,35.880100000000006,4900.0,8.940100000000001,6
6626,2005-08-01 16:36:09+00:00,2005-08-07 11:42:09+00:00,5.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,35.880100000000006,4900.0,8.940100000000001,5
6627,2005-08-18 21:05:15+00:00,2005-08-23 21:00:15+00:00,4.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,24.9001,4900.0,8.940100000000001,4
6628,2005-07-09 19:55:36+00:00,2005-07-18 19:59:36+00:00,8.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,80.82010000000001,4900.0,8.940100000000001,9
6629,2005-07-27 20:31:40+00:00,2005-07-31 15:56:40+00:00,3.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,15.9201,4900.0,8.940100000000001,3
6630,2005-08-19 21:53:42+00:00,2005-08-29 00:49:42+00:00,8.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,80.82010000000001,4900.0,8.940100000000001,9
6631,2005-07-12 10:04:22+00:00,2005-07-18 07:19:22+00:00,5.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,35.880100000000006,4900.0,8.940100000000001,5
6632,2005-08-01 19:40:35+00:00,2005-08-05 22:46:35+00:00,3.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,15.9201,4900.0,8.940100000000001,4
6633,2005-08-23 20:30:55+00:00,2005-08-29 00:57:55+00:00,4.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,24.9001,4900.0,8.940100000000001,5
6634,2005-08-03 01:52:03+00:00,2005-08-09 06:01:03+00:00,6.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,48.8601,4900.0,8.940100000000001,6
6635,2005-08-18 02:10:46+00:00,2005-08-23 02:37:46+00:00,4.99,2008.0,2.99,70.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,24.9001,4900.0,8.940100000000001,5
6636,2005-05-27 19:31:55+00:00,2005-06-01 15:47:55+00:00,3.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,15.9201,25281.0,8.940100000000001,4
6637,2005-06-17 00:33:15+00:00,2005-06-18 06:31:15+00:00,2.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,8.940100000000001,25281.0,8.940100000000001,1
6638,2005-07-08 05:32:04+00:00,2005-07-11 02:11:04+00:00,2.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,8.940100000000001,25281.0,8.940100000000001,2
6639,2005-07-27 14:01:41+00:00,2005-08-02 15:00:41+00:00,4.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,24.9001,25281.0,8.940100000000001,6
6640,2005-08-18 05:17:32+00:00,2005-08-25 23:32:32+00:00,5.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,35.880100000000006,25281.0,8.940100000000001,7
6641,2005-05-29 02:11:35+00:00,2005-06-02 03:58:35+00:00,2.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,8.940100000000001,25281.0,8.940100000000001,4
6642,2005-06-21 05:01:29+00:00,2005-06-23 08:05:29+00:00,2.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,8.940100000000001,25281.0,8.940100000000001,2
6643,2005-07-08 21:56:23+00:00,2005-07-18 01:40:23+00:00,7.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,63.84010000000001,25281.0,8.940100000000001,9
6644,2005-08-01 12:37:06+00:00,2005-08-03 11:25:06+00:00,2.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,8.940100000000001,25281.0,8.940100000000001,1
6645,2005-08-21 09:29:55+00:00,2005-08-24 05:06:55+00:00,2.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,8.940100000000001,25281.0,8.940100000000001,2
6646,2005-07-06 20:26:04+00:00,2005-07-10 19:08:04+00:00,2.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,8.940100000000001,25281.0,8.940100000000001,3
6647,2005-07-29 02:51:44+00:00,2005-07-29 21:13:44+00:00,2.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,8.940100000000001,25281.0,8.940100000000001,0
6648,2005-07-10 10:08:14+00:00,2005-07-14 07:37:14+00:00,2.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,8.940100000000001,25281.0,8.940100000000001,3
6649,2005-08-02 22:00:09+00:00,2005-08-04 17:40:09+00:00,2.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,8.940100000000001,25281.0,8.940100000000001,1
6650,2005-08-17 21:45:00+00:00,2005-08-22 17:03:00+00:00,3.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,15.9201,25281.0,8.940100000000001,4
6651,2005-08-02 14:43:48+00:00,2005-08-10 14:55:48+00:00,6.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,48.8601,25281.0,8.940100000000001,8
6652,2005-08-22 20:35:25+00:00,2005-08-23 18:06:25+00:00,2.99,2007.0,2.99,159.0,11.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,8.940100000000001,25281.0,8.940100000000001,0
6653,2005-05-27 19:34:01+00:00,2005-06-05 13:44:01+00:00,6.99,2005.0,0.99,132.0,21.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,1,0,0,48.8601,17424.0,0.9801,8
6654,2005-06-18 17:31:15+00:00,2005-06-19 16:35:15+00:00,0.99,2005.0,0.99,132.0,21.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,1,0,0,0.9801,17424.0,0.9801,0
6655,2005-07-11 07:14:58+00:00,2005-07-13 04:48:58+00:00,0.99,2005.0,0.99,132.0,21.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,1,0,0,0.9801,17424.0,0.9801,1
6656,2005-07-29 15:51:24+00:00,2005-08-02 15:44:24+00:00,1.99,2005.0,0.99,132.0,21.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,1,0,0,3.9601,17424.0,0.9801,3
6657,2005-08-17 15:32:51+00:00,2005-08-22 14:56:51+00:00,2.99,2005.0,0.99,132.0,21.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,1,0,0,8.940100000000001,17424.0,0.9801,4
6658,2005-06-19 12:28:44+00:00,2005-06-24 07:58:44+00:00,2.99,2005.0,0.99,132.0,21.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,1,0,0,8.940100000000001,17424.0,0.9801,4
6659,2005-07-06 16:42:26+00:00,2005-07-11 14:30:26+00:00,2.99,2005.0,0.99,132.0,21.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,1,0,0,8.940100000000001,17424.0,0.9801,4
6660,2005-07-29 23:20:49+00:00,2005-08-06 01:57:49+00:00,4.99,2005.0,0.99,132.0,21.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,1,0,0,24.9001,17424.0,0.9801,7
6661,2005-08-23 09:28:01+00:00,2005-08-27 04:14:01+00:00,1.99,2005.0,0.99,132.0,21.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,1,0,0,3.9601,17424.0,0.9801,3
6662,2005-07-06 20:37:58+00:00,2005-07-09 23:54:58+00:00,0.99,2005.0,0.99,132.0,21.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,1,0,0,0.9801,17424.0,0.9801,3
6663,2005-07-30 01:26:24+00:00,2005-08-06 22:05:24+00:00,5.99,2005.0,0.99,132.0,21.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,1,0,0,35.880100000000006,17424.0,0.9801,7
6664,2005-08-21 19:56:39+00:00,2005-08-24 01:40:39+00:00,0.99,2005.0,0.99,132.0,21.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,1,0,0,0.9801,17424.0,0.9801,2
6665,2005-07-08 03:18:58+00:00,2005-07-16 00:40:58+00:00,5.99,2005.0,0.99,132.0,21.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,1,0,0,35.880100000000006,17424.0,0.9801,7
6666,2005-07-30 09:09:32+00:00,2005-08-02 10:12:32+00:00,0.99,2005.0,0.99,132.0,21.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,1,0,0,0.9801,17424.0,0.9801,3
6667,2005-08-23 13:35:34+00:00,2005-08-27 12:33:34+00:00,1.99,2005.0,0.99,132.0,21.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,1,0,0,3.9601,17424.0,0.9801,3
6668,2005-05-27 19:51:30+00:00,2005-06-03 20:52:30+00:00,3.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,15.9201,8100.0,8.940100000000001,7
6669,2005-06-16 12:03:42+00:00,2005-06-17 07:40:42+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,0
6670,2005-07-06 16:10:32+00:00,2005-07-12 19:20:32+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,6
6671,2005-07-27 17:19:41+00:00,2005-07-29 20:16:41+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,2
6672,2005-08-20 21:55:13+00:00,2005-08-23 00:49:13+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,2
6673,2005-05-30 13:53:36+00:00,2005-06-07 16:10:36+00:00,4.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,24.9001,8100.0,8.940100000000001,8
6674,2005-06-17 18:03:43+00:00,2005-06-24 13:21:43+00:00,3.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,15.9201,8100.0,8.940100000000001,6
6675,2005-07-11 04:04:50+00:00,2005-07-19 07:36:50+00:00,4.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,24.9001,8100.0,8.940100000000001,8
6676,2005-08-02 19:00:43+00:00,2005-08-11 21:49:43+00:00,5.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,35.880100000000006,8100.0,8.940100000000001,9
6677,2005-08-19 17:08:19+00:00,2005-08-25 22:00:19+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,6
6678,2005-05-30 18:47:31+00:00,2005-06-04 14:10:31+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,4
6679,2005-06-18 13:24:22+00:00,2005-06-26 18:12:22+00:00,4.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,24.9001,8100.0,8.940100000000001,8
6680,2005-07-10 09:18:51+00:00,2005-07-17 15:05:51+00:00,3.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,15.9201,8100.0,8.940100000000001,7
6681,2005-08-01 14:19:45+00:00,2005-08-04 13:29:45+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,2
6682,2005-08-19 10:26:04+00:00,2005-08-23 15:37:04+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,4
6683,2005-05-30 23:50:28+00:00,2005-06-09 05:19:28+00:00,6.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,48.8601,8100.0,8.940100000000001,9
6684,2005-06-20 02:36:39+00:00,2005-06-27 02:33:39+00:00,3.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,15.9201,8100.0,8.940100000000001,6
6685,2005-07-10 23:08:51+00:00,2005-07-19 23:48:51+00:00,5.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,35.880100000000006,8100.0,8.940100000000001,9
6686,2005-07-29 12:32:11+00:00,2005-08-01 17:55:11+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,3
6687,2005-08-22 00:14:58+00:00,2005-08-24 03:39:58+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,2
6688,2005-06-16 06:46:28+00:00,2005-06-18 06:37:28+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,1
6689,2005-07-10 00:47:36+00:00,2005-07-12 05:36:36+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,2
6690,2005-08-02 03:46:58+00:00,2005-08-09 23:42:58+00:00,4.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,24.9001,8100.0,8.940100000000001,7
6691,2005-08-17 09:46:55+00:00,2005-08-26 12:19:55+00:00,5.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,35.880100000000006,8100.0,8.940100000000001,9
6692,2005-06-18 18:25:29+00:00,2005-06-23 22:45:29+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,5
6693,2005-07-06 15:43:44+00:00,2005-07-13 11:55:44+00:00,3.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,15.9201,8100.0,8.940100000000001,6
6694,2005-07-30 20:32:51+00:00,2005-08-08 19:28:51+00:00,5.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,35.880100000000006,8100.0,8.940100000000001,8
6695,2005-08-21 19:50:50+00:00,2005-08-23 15:37:50+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,1
6696,2005-07-28 17:31:36+00:00,2005-07-30 14:03:36+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,1
6697,2005-08-22 17:46:24+00:00,2005-08-25 13:47:24+00:00,2.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,8.940100000000001,8100.0,8.940100000000001,2
6698,2005-07-30 02:31:24+00:00,2005-08-07 01:05:24+00:00,4.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,24.9001,8100.0,8.940100000000001,7
6699,2005-08-23 16:29:24+00:00,2005-08-31 12:27:24+00:00,4.99,2010.0,2.99,90.0,25.99,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,24.9001,8100.0,8.940100000000001,7
6700,2005-05-27 19:56:57+00:00,2005-06-05 15:45:57+00:00,5.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,35.880100000000006,31329.0,0.9801,8
6701,2005-06-16 20:57:36+00:00,2005-06-26 01:51:36+00:00,5.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,35.880100000000006,31329.0,0.9801,9
6702,2005-07-09 03:16:21+00:00,2005-07-14 06:09:21+00:00,2.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,8.940100000000001,31329.0,0.9801,5
6703,2005-07-30 10:32:36+00:00,2005-08-01 14:28:36+00:00,0.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,31329.0,0.9801,2
6704,2005-08-20 17:47:19+00:00,2005-08-28 13:13:19+00:00,4.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,24.9001,31329.0,0.9801,7
6705,2005-05-29 21:23:43+00:00,2005-06-01 17:06:43+00:00,0.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,31329.0,0.9801,2
6706,2005-06-20 02:17:44+00:00,2005-06-26 04:36:44+00:00,3.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,15.9201,31329.0,0.9801,6
6707,2005-07-06 13:41:53+00:00,2005-07-14 14:30:53+00:00,4.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,24.9001,31329.0,0.9801,8
6708,2005-08-01 16:32:23+00:00,2005-08-08 20:26:23+00:00,3.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,15.9201,31329.0,0.9801,7
6709,2005-08-23 04:56:01+00:00,2005-08-24 05:00:01+00:00,0.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,31329.0,0.9801,1
6710,2005-06-15 04:58:50+00:00,2005-06-23 06:19:50+00:00,4.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,24.9001,31329.0,0.9801,8
6711,2005-07-11 04:51:58+00:00,2005-07-15 02:02:58+00:00,0.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,31329.0,0.9801,3
6712,2005-07-28 11:51:57+00:00,2005-07-29 13:32:57+00:00,0.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,31329.0,0.9801,1
6713,2005-08-17 21:05:33+00:00,2005-08-20 22:37:33+00:00,0.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,31329.0,0.9801,3
6714,2005-06-19 08:20:13+00:00,2005-06-25 11:00:13+00:00,2.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,8.940100000000001,31329.0,0.9801,6
6715,2005-07-08 07:32:01+00:00,2005-07-11 01:57:01+00:00,0.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,31329.0,0.9801,2
6716,2005-07-31 07:30:41+00:00,2005-08-04 07:54:41+00:00,0.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,31329.0,0.9801,4
6717,2005-08-20 02:48:09+00:00,2005-08-25 06:09:09+00:00,2.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,8.940100000000001,31329.0,0.9801,5
6718,2005-07-07 04:26:43+00:00,2005-07-16 07:58:43+00:00,5.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,35.880100000000006,31329.0,0.9801,9
6719,2005-07-30 06:28:38+00:00,2005-08-02 05:43:38+00:00,0.99,2007.0,0.99,177.0,28.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,31329.0,0.9801,2
